Dataset ID,Project,Repository,Month,Monthly Fault Count,Cumulative Fault Count
OSS7,DevDocs,freeCodeCamp/devdocs,2022-11,5,226
OSS7,DevDocs,freeCodeCamp/devdocs,2022-12,4,230
OSS7,DevDocs,freeCodeCamp/devdocs,2023-01,2,232
OSS7,DevDocs,freeCodeCamp/devdocs,2023-02,1,233
OSS7,DevDocs,freeCodeCamp/devdocs,2023-03,1,234
OSS8,RSSHub,DIYgod/RSSHub,2018-04,1,1
OSS8,RSSHub,DIYgod/RSSHub,2018-05,9,10
OSS8,RSSHub,DIYgod/RSSHub,2018-06,3,13
OSS8,RSSHub,DIYgod/RSSHub,2018-07,3,16
OSS8,RSSHub,DIYgod/RSSHub,2018-08,7,23
OSS8,RSSHub,DIYgod/RSSHub,2018-09,14,37
OSS8,RSSHub,DIYgod/RSSHub,2018-10,3,40
OSS8,RSSHub,DIYgod/RSSHub,2018-11,6,46
OSS8,RSSHub,DIYgod/RSSHub,2018-12,3,49
OSS8,RSSHub,DIYgod/RSSHub,2019-01,3,52
OSS8,RSSHub,DIYgod/RSSHub,2019-02,3,55
OSS8,RSSHub,DIYgod/RSSHub,2019-03,12,67
OSS8,RSSHub,DIYgod/RSSHub,2019-04,7,74
OSS8,RSSHub,DIYgod/RSSHub,2019-05,12,86
OSS8,RSSHub,DIYgod/RSSHub,2019-06,17,103
OSS8,RSSHub,DIYgod/RSSHub,2019-07,9,112
OSS8,RSSHub,DIYgod/RSSHub,2019-08,8,120
OSS8,RSSHub,DIYgod/RSSHub,2019-09,15,135
OSS8,RSSHub,DIYgod/RSSHub,2019-10,14,149
OSS8,RSSHub,DIYgod/RSSHub,2019-11,11,160
OSS8,RSSHub,DIYgod/RSSHub,2019-12,14,174
OSS8,RSSHub,DIYgod/RSSHub,2020-01,14,188
OSS8,RSSHub,DIYgod/RSSHub,2020-02,9,197
OSS8,RSSHub,DIYgod/RSSHub,2020-03,9,206
OSS8,RSSHub,DIYgod/RSSHub,2020-04,17,223
OSS8,RSSHub,DIYgod/RSSHub,2020-05,12,235
OSS8,RSSHub,DIYgod/RSSHub,2020-06,14,249
OSS8,RSSHub,DIYgod/RSSHub,2020-07,6,255
OSS8,RSSHub,DIYgod/RSSHub,2020-08,8,263
OSS8,RSSHub,DIYgod/RSSHub,2020-09,8,271
OSS8,RSSHub,DIYgod/RSSHub,2020-10,10,281
OSS8,RSSHub,DIYgod/RSSHub,2020-11,5,286
OSS8,RSSHub,DIYgod/RSSHub,2020-12,8,294
OSS8,RSSHub,DIYgod/RSSHub,2021-01,22,316
OSS8,RSSHub,DIYgod/RSSHub,2021-02,9,325
OSS8,RSSHub,DIYgod/RSSHub,2021-03,17,342
OSS8,RSSHub,DIYgod/RSSHub,2021-04,3,345
OSS8,RSSHub,DIYgod/RSSHub,2021-05,11,356
OSS8,RSSHub,DIYgod/RSSHub,2021-06,9,365
OSS8,RSSHub,DIYgod/RSSHub,2021-07,5,370
OSS8,RSSHub,DIYgod/RSSHub,2021-08,16,386
OSS8,RSSHub,DIYgod/RSSHub,2021-09,8,394
OSS8,RSSHub,DIYgod/RSSHub,2021-10,13,407
OSS8,RSSHub,DIYgod/RSSHub,2021-11,10,417
OSS8,RSSHub,DIYgod/RSSHub,2021-12,23,440
OSS8,RSSHub,DIYgod/RSSHub,2022-01,25,465
OSS8,RSSHub,DIYgod/RSSHub,2022-02,37,502
OSS8,RSSHub,DIYgod/RSSHub,2022-03,26,528
OSS8,RSSHub,DIYgod/RSSHub,2022-04,27,555
OSS8,RSSHub,DIYgod/RSSHub,2022-05,30,585
OSS8,RSSHub,DIYgod/RSSHub,2022-06,31,616
OSS8,RSSHub,DIYgod/RSSHub,2022-07,47,663
OSS8,RSSHub,DIYgod/RSSHub,2022-08,79,742
OSS8,RSSHub,DIYgod/RSSHub,2022-09,76,818
OSS8,RSSHub,DIYgod/RSSHub,2022-10,58,876
OSS8,RSSHub,DIYgod/RSSHub,2022-11,38,914
OSS8,RSSHub,DIYgod/RSSHub,2022-12,29,943
OSS8,RSSHub,DIYgod/RSSHub,2023-01,45,988
OSS8,RSSHub,DIYgod/RSSHub,2023-02,60,1048
OSS8,RSSHub,DIYgod/RSSHub,2023-03,30,1078
OSS8,RSSHub,DIYgod/RSSHub,2023-04,11,1089
